Date,Open,High,Low,Close,Volume
2020-01-02,36.24313246319572,36.695504867680036,36.136692494552165,36.66889572143555,47633
2020-01-03,36.8019488765082,36.988219670873754,36.56245640503864,36.58906555175781,37867
2020-01-06,36.80194844289982,37.014828381476356,36.509234297775066,36.93499755859375,88633
2020-01-07,37.04143752788202,37.17449002724157,36.93499755859375,36.93499755859375,76933
2020-01-08,36.6689010498251,36.961611852045344,36.5092393818264,36.77534103393555,65067
2020-01-09,37.174489048800815,37.22771072387695,37.04143655294324,37.22771072387695,26833
2020-01-10,37.1212726892544,37.41398686858966,37.014832707526125,37.33415603637695,29933
2020-01-13,37.78652183554298,38.31872841770011,37.60025105443742,38.265506744384766,77200
2020-01-14,38.904156922230975,39.38314187579857,38.71788612373215,39.223480224609375,95000
2020-01-15,38.63805399873862,38.69127229156813,38.02601656187428,38.1590690612793,88000
2020-01-16,38.10584826192147,38.10584826192147,37.41398336988721,37.46720504760742,122400
2020-01-17,37.54704042142325,37.94619120985461,37.54704042142325,37.786529541015625,69733
2020-01-21,37.22771147822902,37.38737312302715,36.56245575279199,36.66889572143555,87200
2020-01-22,36.90839253561604,37.30754669462281,36.90839253561604,37.06805419921875,70900
2020-01-23,36.296354021685694,36.562459042737515,35.790759895552675,36.269744873046875,95733
2020-01-24,36.05686286519525,36.482626137522644,35.657708739992785,35.7641487121582,67933
2020-01-27,34.22075351336033,34.80617837145261,33.555497838997944,34.54007339477539,110233
2020-01-28,33.92804422966025,34.38041666390943,33.92804422966025,34.114315032958984,48533
2020-01-29,34.247362657561915,34.726347555182514,34.247362657561915,34.54007339477539,64233
2020-01-30,33.528888049280795,33.74177137127471,33.316008110952495,33.60871887207031,46900
2020-01-31,33.395842689856295,33.55550435339287,32.75719603570998,32.8636360168457,61733
2020-02-03,32.4112596019254,32.597530392086156,31.42668059155345,31.479902267456055,60700
2020-02-04,32.46447799008516,33.44905700336624,32.46447799008516,33.34261703491211,68400
2020-02-05,34.48686218261719,34.59330216492894,34.03448633637668,34.48686218261719,84533
2020-02-06,34.69974008930489,34.69974008930489,33.688551858148635,33.981266021728516,61767
2020-02-07,33.289397327606196,33.84821311645385,32.8636340449442,33.103126525878906,72667
2020-02-10,33.236176967424065,33.92804183581275,33.236176967424065,33.82160186767578,36500
2020-02-11,34.407026244858876,34.8061803488864,33.92804132002584,34.64651870727539,43367
2020-02-12,35.81736898483716,36.615673820256184,35.81736898483716,36.402793884277344,53900
2020-02-13,36.03025000152184,36.32296415185451,35.28516343591632,35.97703170776367,48733
2020-02-14,36.163302720140145,36.429404341524005,36.13669357310147,36.243133544921875,33867
2020-02-18,35.92380840051032,36.163300862553584,35.870586725501084,36.003639221191406,29700
2020-02-19,35.098889450400584,35.41821271859002,34.673126220703125,34.673126220703125,65767
2020-02-20,34.4336334343037,34.69973502731559,34.087701025021715,34.54007339477539,64800
2020-02-21,34.48685869910065,34.48685869910065,34.08770457616758,34.27397537231445,33300
2020-02-24,32.33143202789163,32.81041700813676,32.14516121901827,32.19837951660156,46800
2020-02-25,32.73058430021256,32.890245951133856,31.90566689834115,31.958885192871094,45433
2020-02-26,31.66617898968422,32.14516401153984,31.586348152708283,31.746009826660156,131200
2020-02-27,31.16058133862909,31.320242994759774,30.708205518370203,30.788036346435547,84067
2020-02-28,29.510745079794656,29.510745079794656,28.286673568804048,29.21803092956543,151233
2020-03-02,29.80345425258474,30.894476587217596,29.80345425258474,30.814645767211914,44733
2020-03-03,30.8146488072564,31.293630390879336,29.96311884863221,30.042949676513672,84100
2020-03-04,30.7348173326644,31.32024226358821,30.601764827772996,31.107358932495117,26733
2020-03-05,30.229223524346253,30.681595954814266,30.09617101815024,30.25583267211914,88467
2020-03-06,29.643794085126363,30.14939155938821,29.351083319675467,29.6970157623291,27000
2020-03-09,26.876332544929035,28.100404114332164,26.610230912536835,27.568199157714844,177000
2020-03-10,29.510745073704573,29.90989919499584,28.60599685999959,29.563966751098633,44333
2020-03-11,28.499557122621813,28.739049597360818,27.940741348230798,27.993961334228516,23833
2020-03-12,26.397346227137565,26.876329448628617,23.949205062203504,24.667680740356445,81000
2020-03-13,26.13124779378178,26.45057112872267,24.82734699582821,25.465991973876953,76933
2020-03-16,23.283950211401756,23.283950211401756,21.208352228638745,21.394624710083008,175800
2020-03-17,22.671913543065163,25.173274677978927,22.671913543065163,24.534629821777344,66267
2020-03-18,22.538864921889974,24.374970541337596,22.51225408253824,23.576663970947266,103267
2020-03-19,23.603274153190874,24.614462334745255,22.831576751803226,24.268529891967773,47100
2020-03-20,24.80073571047824,25.01361905785402,22.88479911876031,23.07107162475586,45900
2020-03-23,22.29937093130879,22.725135872904943,21.63411521911621,21.63411521911621,135933
2020-03-24,22.645304824808893,24.53463028406663,22.645304824808893,23.94920539855957,50467
2020-03-25,24.77412682116095,25.811925960228727,24.082260164504756,25.19989013671875,61667
2020-03-26,25.226499588904385,25.811924538509444,25.146668760155247,25.599042892456055,31867
2020-03-27,24.48141246387823,24.774124932488203,23.975818353718534,24.215309143066406,34933
2020-03-30,23.89598760188867,24.96039581298828,23.337171810707584,24.96039581298828,26300
2020-03-31,24.85395583779477,25.3595499495462,24.720905022886434,24.96039581298828,30000
2020-04-01,24.454800853550132,24.8007332986872,24.135477555372635,24.16208839416504,38033
2020-04-02,24.18870037909835,25.306330283843774,24.18870037909835,25.093448638916016,38233
